filename,width,height,class,xmin,ymin,xmax,ymax
frame04681_png.rf.c6a0d81ef9197a225714fcef34b37b94.jpg,640,640,Shoes,282,409,314,448
frame04681_png.rf.c6a0d81ef9197a225714fcef34b37b94.jpg,640,640,Line,16,201,591,578
frame09541_png.rf.c65385a7d662ad49899e6639f7c1cd4e.jpg,640,640,Line,230,286,570,629
frame09541_png.rf.c65385a7d662ad49899e6639f7c1cd4e.jpg,640,640,Ball,167,197,184,223
frame09541_png.rf.c65385a7d662ad49899e6639f7c1cd4e.jpg,640,640,Ball,150,254,166,279
frame09541_png.rf.c65385a7d662ad49899e6639f7c1cd4e.jpg,640,640,Ball,41,346,56,375
frame09541_png.rf.c65385a7d662ad49899e6639f7c1cd4e.jpg,640,640,Ring,165,150,192,204
frame09541_png.rf.c65385a7d662ad49899e6639f7c1cd4e.jpg,640,640,Shoes,141,349,166,380
frame09541_png.rf.c65385a7d662ad49899e6639f7c1cd4e.jpg,640,640,Shoes,28,464,64,497
frame09541_png.rf.c65385a7d662ad49899e6639f7c1cd4e.jpg,640,640,Shoes,204,370,226,409
frame09541_png.rf.c65385a7d662ad49899e6639f7c1cd4e.jpg,640,640,Shoes,193,302,206,324
frame00721_png.rf.c7fa4e1c6918a682ae52cceb429f7a15.jpg,640,640,Ring,124,110,151,168
frame00721_png.rf.c7fa4e1c6918a682ae52cceb429f7a15.jpg,640,640,Ball,116,228,129,256
frame00721_png.rf.c7fa4e1c6918a682ae52cceb429f7a15.jpg,640,640,Ball,424,261,443,288
frame00721_png.rf.c7fa4e1c6918a682ae52cceb429f7a15.jpg,640,640,Shoes,96,317,125,358
frame00721_png.rf.c7fa4e1c6918a682ae52cceb429f7a15.jpg,640,640,Shoes,407,349,442,391
frame00721_png.rf.c7fa4e1c6918a682ae52cceb429f7a15.jpg,640,640,Line,215,255,410,286
frame00721_png.rf.c7fa4e1c6918a682ae52cceb429f7a15.jpg,640,640,Line,394,293,564,619
frame08701_png.rf.c834da9a684c4328de6eb19433942cc5.jpg,640,640,Line,0,184,504,495
frame08701_png.rf.c834da9a684c4328de6eb19433942cc5.jpg,640,640,Ball,352,546,376,580
frame08701_png.rf.c834da9a684c4328de6eb19433942cc5.jpg,640,640,Ball,61,232,80,258
frame08701_png.rf.c834da9a684c4328de6eb19433942cc5.jpg,640,640,Ball,165,164,177,187
frame08701_png.rf.c834da9a684c4328de6eb19433942cc5.jpg,640,640,Ring,188,66,209,121
frame08701_png.rf.c834da9a684c4328de6eb19433942cc5.jpg,640,640,Shoes,388,554,404,584
frame08701_png.rf.c834da9a684c4328de6eb19433942cc5.jpg,640,640,Shoes,427,523,452,557
frame08701_png.rf.c834da9a684c4328de6eb19433942cc5.jpg,640,640,Shoes,47,323,78,355
frame08701_png.rf.c834da9a684c4328de6eb19433942cc5.jpg,640,640,Shoes,147,235,172,262
frame02521_png.rf.c8b29e8c7dbcab7ce49325b23e2bcf99.jpg,640,640,Shoes,428,337,444,377
frame02521_png.rf.c8b29e8c7dbcab7ce49325b23e2bcf99.jpg,640,640,Ball,628,259,640,290
frame02521_png.rf.c8b29e8c7dbcab7ce49325b23e2bcf99.jpg,640,640,Ring,8,82,37,150
frame02521_png.rf.c8b29e8c7dbcab7ce49325b23e2bcf99.jpg,640,640,Ball,2,214,13,250
frame02521_png.rf.c8b29e8c7dbcab7ce49325b23e2bcf99.jpg,640,640,Line,115,244,361,287
frame02521_png.rf.c8b29e8c7dbcab7ce49325b23e2bcf99.jpg,640,640,Line,353,315,504,628
frame04861_png.rf.c81e0838cd3714806a74485eee7a1848.jpg,640,640,Line,233,258,571,640
frame04861_png.rf.c81e0838cd3714806a74485eee7a1848.jpg,640,640,Ball,151,220,168,248
frame04861_png.rf.c81e0838cd3714806a74485eee7a1848.jpg,640,640,Ball,135,231,148,262
frame04861_png.rf.c81e0838cd3714806a74485eee7a1848.jpg,640,640,Ball,11,335,30,371
frame04861_png.rf.c81e0838cd3714806a74485eee7a1848.jpg,640,640,Ring,148,131,179,178
frame04861_png.rf.c81e0838cd3714806a74485eee7a1848.jpg,640,640,Shoes,172,398,191,436
frame04861_png.rf.c81e0838cd3714806a74485eee7a1848.jpg,640,640,Shoes,123,332,149,362
frame04861_png.rf.c81e0838cd3714806a74485eee7a1848.jpg,640,640,Shoes,0,445,23,492
frame04861_png.rf.c81e0838cd3714806a74485eee7a1848.jpg,640,640,Shoes,236,434,255,461
frame11281_png.rf.c8f26b53cd5fb621ee7434b36e23d2d2.jpg,640,640,Shoes,18,418,39,441
frame11281_png.rf.c8f26b53cd5fb621ee7434b36e23d2d2.jpg,640,640,Shoes,39,411,56,429
frame11281_png.rf.c8f26b53cd5fb621ee7434b36e23d2d2.jpg,640,640,Shoes,217,306,236,318
frame11281_png.rf.c8f26b53cd5fb621ee7434b36e23d2d2.jpg,640,640,Shoes,351,298,370,312
frame11281_png.rf.c8f26b53cd5fb621ee7434b36e23d2d2.jpg,640,640,Ball,123,37,138,61
frame11281_png.rf.c8f26b53cd5fb621ee7434b36e23d2d2.jpg,640,640,Ball,227,246,237,259
frame11281_png.rf.c8f26b53cd5fb621ee7434b36e23d2d2.jpg,640,640,Ball,367,242,377,258
frame11281_png.rf.c8f26b53cd5fb621ee7434b36e23d2d2.jpg,640,640,Ring,309,161,327,197
frame11281_png.rf.c8f26b53cd5fb621ee7434b36e23d2d2.jpg,640,640,Line,54,303,563,515
frame03181_png.rf.cbf4e4c9a3d1b3c9bdc7d5fda07b0d6d.jpg,640,640,Line,323,177,640,325
frame03181_png.rf.cbf4e4c9a3d1b3c9bdc7d5fda07b0d6d.jpg,640,640,Line,0,425,637,596
frame03181_png.rf.cbf4e4c9a3d1b3c9bdc7d5fda07b0d6d.jpg,640,640,Ball,232,136,248,161
frame03181_png.rf.cbf4e4c9a3d1b3c9bdc7d5fda07b0d6d.jpg,640,640,Ball,96,226,120,259
frame03181_png.rf.cbf4e4c9a3d1b3c9bdc7d5fda07b0d6d.jpg,640,640,Ball,191,348,210,384
frame03181_png.rf.cbf4e4c9a3d1b3c9bdc7d5fda07b0d6d.jpg,640,640,Ring,240,36,270,96
frame03181_png.rf.cbf4e4c9a3d1b3c9bdc7d5fda07b0d6d.jpg,640,640,Shoes,212,233,241,270
frame03181_png.rf.cbf4e4c9a3d1b3c9bdc7d5fda07b0d6d.jpg,640,640,Shoes,78,341,115,384
frame03181_png.rf.cbf4e4c9a3d1b3c9bdc7d5fda07b0d6d.jpg,640,640,Shoes,130,403,145,436
frame03181_png.rf.cbf4e4c9a3d1b3c9bdc7d5fda07b0d6d.jpg,640,640,Shoes,145,425,164,456
frame11221_png.rf.cb6ed04d0bb7a1abefe79408abfefdd8.jpg,640,640,Line,87,294,599,510
frame11221_png.rf.cb6ed04d0bb7a1abefe79408abfefdd8.jpg,640,640,Ball,239,240,248,257
frame11221_png.rf.cb6ed04d0bb7a1abefe79408abfefdd8.jpg,640,640,Ball,379,236,387,255
frame11221_png.rf.cb6ed04d0bb7a1abefe79408abfefdd8.jpg,640,640,Ball,69,450,86,474
frame11221_png.rf.cb6ed04d0bb7a1abefe79408abfefdd8.jpg,640,640,Shoes,242,303,261,316
frame11221_png.rf.cb6ed04d0bb7a1abefe79408abfefdd8.jpg,640,640,Shoes,376,293,395,306
frame11221_png.rf.cb6ed04d0bb7a1abefe79408abfefdd8.jpg,640,640,Shoes,21,477,40,505
frame11221_png.rf.cb6ed04d0bb7a1abefe79408abfefdd8.jpg,640,640,Shoes,56,441,70,466
frame11221_png.rf.cb6ed04d0bb7a1abefe79408abfefdd8.jpg,640,640,Ring,323,156,342,190
frame10621_png.rf.ca0c4f3a03ef6461b29111c38820a82c.jpg,640,640,Ball,495,260,509,284
frame10621_png.rf.ca0c4f3a03ef6461b29111c38820a82c.jpg,640,640,Ball,424,112,441,141
frame10621_png.rf.ca0c4f3a03ef6461b29111c38820a82c.jpg,640,640,Ball,618,357,637,390
frame10621_png.rf.ca0c4f3a03ef6461b29111c38820a82c.jpg,640,640,Ring,461,157,486,215
frame10621_png.rf.ca0c4f3a03ef6461b29111c38820a82c.jpg,640,640,Shoes,503,365,529,395
frame10621_png.rf.ca0c4f3a03ef6461b29111c38820a82c.jpg,640,640,Shoes,409,400,434,439
frame10621_png.rf.ca0c4f3a03ef6461b29111c38820a82c.jpg,640,640,Shoes,613,480,640,513
frame10621_png.rf.ca0c4f3a03ef6461b29111c38820a82c.jpg,640,640,Line,82,302,405,640
frame10381_png.rf.ccd94e5685a2f516a090f4f249a6e41f.jpg,640,640,Shoes,156,350,178,377
frame10381_png.rf.ccd94e5685a2f516a090f4f249a6e41f.jpg,640,640,Shoes,48,457,80,479
frame10381_png.rf.ccd94e5685a2f516a090f4f249a6e41f.jpg,640,640,Shoes,269,500,285,521
frame10381_png.rf.ccd94e5685a2f516a090f4f249a6e41f.jpg,640,640,Shoes,297,491,309,511
frame10381_png.rf.ccd94e5685a2f516a090f4f249a6e41f.jpg,640,640,Ball,240,258,256,286
frame10381_png.rf.ccd94e5685a2f516a090f4f249a6e41f.jpg,640,640,Ball,171,266,186,292
frame10381_png.rf.ccd94e5685a2f516a090f4f249a6e41f.jpg,640,640,Ball,63,353,82,379
frame10381_png.rf.ccd94e5685a2f516a090f4f249a6e41f.jpg,640,640,Ring,187,169,213,221
frame10381_png.rf.ccd94e5685a2f516a090f4f249a6e41f.jpg,640,640,Line,0,295,550,635
frame03061_png.rf.ccbf9a032336aac2435797553b6e5e41.jpg,640,640,Line,6,179,625,539
frame03061_png.rf.ccbf9a032336aac2435797553b6e5e41.jpg,640,640,Ring,268,46,293,104
frame03061_png.rf.ccbf9a032336aac2435797553b6e5e41.jpg,640,640,Shoes,119,316,155,350
frame03061_png.rf.ccbf9a032336aac2435797553b6e5e41.jpg,640,640,Shoes,201,299,218,340
frame03061_png.rf.ccbf9a032336aac2435797553b6e5e41.jpg,640,640,Shoes,239,220,269,253
frame03061_png.rf.ccbf9a032336aac2435797553b6e5e41.jpg,640,640,Ball,140,225,156,251
frame03061_png.rf.ccbf9a032336aac2435797553b6e5e41.jpg,640,640,Ball,259,143,273,164
frame11761_png.rf.cc6d6fb502cdccb537dbfed75e7fcf00.jpg,640,640,Shoes,469,433,483,479
frame11761_png.rf.cc6d6fb502cdccb537dbfed75e7fcf00.jpg,640,640,Shoes,491,488,510,512
frame11761_png.rf.cc6d6fb502cdccb537dbfed75e7fcf00.jpg,640,640,Shoes,357,260,361,273
frame11761_png.rf.cc6d6fb502cdccb537dbfed75e7fcf00.jpg,640,640,Shoes,357,281,362,297
frame11761_png.rf.cc6d6fb502cdccb537dbfed75e7fcf00.jpg,640,640,Shoes,361,295,371,303
frame11761_png.rf.cc6d6fb502cdccb537dbfed75e7fcf00.jpg,640,640,Ball,308,229,317,246
frame11761_png.rf.cc6d6fb502cdccb537dbfed75e7fcf00.jpg,640,640,Ball,360,212,367,225
frame11761_png.rf.cc6d6fb502cdccb537dbfed75e7fcf00.jpg,640,640,Ball,600,393,616,418
frame11761_png.rf.cc6d6fb502cdccb537dbfed75e7fcf00.jpg,640,640,Ring,304,149,318,175
frame11761_png.rf.cc6d6fb502cdccb537dbfed75e7fcf00.jpg,640,640,Line,113,266,500,388
frame06421_png.rf.ca41d1384fb9531bf843fdd2c4144495.jpg,640,640,Line,3,248,515,597
frame06421_png.rf.ca41d1384fb9531bf843fdd2c4144495.jpg,640,640,Ball,240,186,250,207
frame06421_png.rf.ca41d1384fb9531bf843fdd2c4144495.jpg,640,640,Ball,189,219,203,244
frame06421_png.rf.ca41d1384fb9531bf843fdd2c4144495.jpg,640,640,Ball,83,306,100,330
frame06421_png.rf.ca41d1384fb9531bf843fdd2c4144495.jpg,640,640,Ball,594,282,610,302
frame06421_png.rf.ca41d1384fb9531bf843fdd2c4144495.jpg,640,640,Shoes,67,395,96,428
frame06421_png.rf.ca41d1384fb9531bf843fdd2c4144495.jpg,640,640,Shoes,172,297,194,322
frame06421_png.rf.ca41d1384fb9531bf843fdd2c4144495.jpg,640,640,Shoes,228,251,253,271
frame06421_png.rf.ca41d1384fb9531bf843fdd2c4144495.jpg,640,640,Shoes,199,243,211,269
frame06421_png.rf.ca41d1384fb9531bf843fdd2c4144495.jpg,640,640,Ring,195,146,212,203
frame08701_png.rf.cd61c957bab508f04c3c5c4af465068f.jpg,640,640,Line,0,180,520,492
frame08701_png.rf.cd61c957bab508f04c3c5c4af465068f.jpg,640,640,Ball,382,540,404,573
frame08701_png.rf.cd61c957bab508f04c3c5c4af465068f.jpg,640,640,Ball,75,231,92,257
frame08701_png.rf.cd61c957bab508f04c3c5c4af465068f.jpg,640,640,Ball,175,161,186,184
frame08701_png.rf.cd61c957bab508f04c3c5c4af465068f.jpg,640,640,Ring,194,63,212,117
frame08701_png.rf.cd61c957bab508f04c3c5c4af465068f.jpg,640,640,Shoes,419,546,433,577
frame08701_png.rf.cd61c957bab508f04c3c5c4af465068f.jpg,640,640,Shoes,456,515,479,549
frame08701_png.rf.cd61c957bab508f04c3c5c4af465068f.jpg,640,640,Shoes,65,322,95,353
frame08701_png.rf.cd61c957bab508f04c3c5c4af465068f.jpg,640,640,Shoes,160,232,184,259
frame05161_png.rf.cc27ab4659a450c5c75fc01655955ec2.jpg,640,640,Ball,388,128,405,156
frame05161_png.rf.cc27ab4659a450c5c75fc01655955ec2.jpg,640,640,Ball,439,302,459,329
frame05161_png.rf.cc27ab4659a450c5c75fc01655955ec2.jpg,640,640,Ball,568,405,593,436
frame05161_png.rf.cc27ab4659a450c5c75fc01655955ec2.jpg,640,640,Shoes,570,504,612,543
frame05161_png.rf.cc27ab4659a450c5c75fc01655955ec2.jpg,640,640,Shoes,448,391,478,416
frame05161_png.rf.cc27ab4659a450c5c75fc01655955ec2.jpg,640,640,Shoes,159,565,186,598
frame05161_png.rf.cc27ab4659a450c5c75fc01655955ec2.jpg,640,640,Shoes,105,536,126,590
frame05161_png.rf.cc27ab4659a450c5c75fc01655955ec2.jpg,640,640,Ring,411,205,445,268
frame05161_png.rf.cc27ab4659a450c5c75fc01655955ec2.jpg,640,640,Line,63,327,371,639
frame04321_png.rf.cd3a63e00da8019ceaece77858d6dc2e.jpg,640,640,Ring,157,143,186,180
frame04321_png.rf.cd3a63e00da8019ceaece77858d6dc2e.jpg,640,640,Ball,149,237,166,279
frame04321_png.rf.cd3a63e00da8019ceaece77858d6dc2e.jpg,640,640,Ball,17,342,34,372
frame04321_png.rf.cd3a63e00da8019ceaece77858d6dc2e.jpg,640,640,Shoes,132,344,152,372
frame04321_png.rf.cd3a63e00da8019ceaece77858d6dc2e.jpg,640,640,Shoes,6,460,36,495
frame04321_png.rf.cd3a63e00da8019ceaece77858d6dc2e.jpg,640,640,Shoes,162,370,180,402
frame04321_png.rf.cd3a63e00da8019ceaece77858d6dc2e.jpg,640,640,Shoes,141,401,157,429
frame04321_png.rf.cd3a63e00da8019ceaece77858d6dc2e.jpg,640,640,Line,236,275,578,640
frame00001_png.rf.cdabda092849f3ca0f7aeafcbf571da7.jpg,640,640,Shoes,288,333,329,374
frame00001_png.rf.cdabda092849f3ca0f7aeafcbf571da7.jpg,640,640,Ball,400,182,418,207
frame00001_png.rf.cdabda092849f3ca0f7aeafcbf571da7.jpg,640,640,Ball,456,183,473,213
frame00001_png.rf.cdabda092849f3ca0f7aeafcbf571da7.jpg,640,640,Ball,516,178,535,214
frame00001_png.rf.cdabda092849f3ca0f7aeafcbf571da7.jpg,640,640,Ball,573,175,595,202
frame00001_png.rf.cdabda092849f3ca0f7aeafcbf571da7.jpg,640,640,Line,562,233,640,460
frame04141_png.rf.ce6714a464060d56c9bbe16e16f25d36.jpg,640,640,Line,145,233,640,571
frame04141_png.rf.ce6714a464060d56c9bbe16e16f25d36.jpg,640,640,Ball,50,284,66,305
frame04141_png.rf.ce6714a464060d56c9bbe16e16f25d36.jpg,640,640,Ball,450,212,463,238
frame04141_png.rf.ce6714a464060d56c9bbe16e16f25d36.jpg,640,640,Ball,545,284,558,312
frame04141_png.rf.ce6714a464060d56c9bbe16e16f25d36.jpg,640,640,Ball,287,397,301,418
frame04141_png.rf.ce6714a464060d56c9bbe16e16f25d36.jpg,640,640,Shoes,553,370,580,399
frame04141_png.rf.ce6714a464060d56c9bbe16e16f25d36.jpg,640,640,Shoes,454,279,475,309
frame04141_png.rf.ce6714a464060d56c9bbe16e16f25d36.jpg,640,640,Shoes,275,410,291,438
frame04141_png.rf.ce6714a464060d56c9bbe16e16f25d36.jpg,640,640,Ring,428,130,446,187
frame03661_png.rf.cf4739a5b1f32802c1fc6b287c7c3e67.jpg,640,640,Line,265,289,640,521
frame03661_png.rf.cf4739a5b1f32802c1fc6b287c7c3e67.jpg,640,640,Ball,154,246,171,275
frame03661_png.rf.cf4739a5b1f32802c1fc6b287c7c3e67.jpg,640,640,Ball,12,336,25,374
frame03661_png.rf.cf4739a5b1f32802c1fc6b287c7c3e67.jpg,640,640,Ball,224,367,241,400
frame03661_png.rf.cf4739a5b1f32802c1fc6b287c7c3e67.jpg,640,640,Ring,163,116,194,194
frame03661_png.rf.cf4739a5b1f32802c1fc6b287c7c3e67.jpg,640,640,Shoes,137,355,172,395
frame03661_png.rf.cf4739a5b1f32802c1fc6b287c7c3e67.jpg,640,640,Shoes,185,446,211,481
frame03661_png.rf.cf4739a5b1f32802c1fc6b287c7c3e67.jpg,640,640,Shoes,216,468,240,508
frame11341_png.rf.cd6233dbd6de1614058cc71358ff62da.jpg,640,640,Ball,312,169,325,184
frame11341_png.rf.cd6233dbd6de1614058cc71358ff62da.jpg,640,640,Ring,315,164,329,203
frame11341_png.rf.cd6233dbd6de1614058cc71358ff62da.jpg,640,640,Ball,236,253,244,266
frame11341_png.rf.cd6233dbd6de1614058cc71358ff62da.jpg,640,640,Ball,383,258,392,273
frame11341_png.rf.cd6233dbd6de1614058cc71358ff62da.jpg,640,640,Shoes,36,422,49,460
frame11341_png.rf.cd6233dbd6de1614058cc71358ff62da.jpg,640,640,Shoes,51,441,74,465
frame11341_png.rf.cd6233dbd6de1614058cc71358ff62da.jpg,640,640,Shoes,236,310,258,326
frame11341_png.rf.cd6233dbd6de1614058cc71358ff62da.jpg,640,640,Shoes,380,317,401,331
frame02101_png.rf.cecbf627c9df4294b798caa6f6887079.jpg,640,640,Line,262,265,640,640
frame02101_png.rf.cecbf627c9df4294b798caa6f6887079.jpg,640,640,Ball,162,213,175,254
frame02101_png.rf.cecbf627c9df4294b798caa6f6887079.jpg,640,640,Ball,1,330,18,363
frame02101_png.rf.cecbf627c9df4294b798caa6f6887079.jpg,640,640,Ball,90,420,112,452
frame02101_png.rf.cecbf627c9df4294b798caa6f6887079.jpg,640,640,Ring,168,101,198,169
frame02101_png.rf.cecbf627c9df4294b798caa6f6887079.jpg,640,640,Shoes,138,344,170,378
frame02101_png.rf.cecbf627c9df4294b798caa6f6887079.jpg,640,640,Shoes,94,471,115,522
frame02101_png.rf.cecbf627c9df4294b798caa6f6887079.jpg,640,640,Shoes,0,472,19,501
frame00661_png.rf.d2a1c4f50a50e90606df2949892ab4d7.jpg,640,640,Line,244,272,317,297
frame00661_png.rf.d2a1c4f50a50e90606df2949892ab4d7.jpg,640,640,Line,350,297,596,640
frame00661_png.rf.d2a1c4f50a50e90606df2949892ab4d7.jpg,640,640,Ball,346,274,362,300
frame00661_png.rf.d2a1c4f50a50e90606df2949892ab4d7.jpg,640,640,Ball,132,236,147,265
frame00661_png.rf.d2a1c4f50a50e90606df2949892ab4d7.jpg,640,640,Shoes,125,333,155,363
frame00661_png.rf.d2a1c4f50a50e90606df2949892ab4d7.jpg,640,640,Shoes,321,329,346,362
frame00661_png.rf.d2a1c4f50a50e90606df2949892ab4d7.jpg,640,640,Ring,145,117,178,183
frame07561_png.rf.d2c83898ac3303837a420785b6ead6fc.jpg,640,640,Line,213,253,443,306
frame07561_png.rf.d2c83898ac3303837a420785b6ead6fc.jpg,640,640,Line,0,326,502,586
frame07561_png.rf.d2c83898ac3303837a420785b6ead6fc.jpg,640,640,Ball,494,248,514,276
frame07561_png.rf.d2c83898ac3303837a420785b6ead6fc.jpg,640,640,Ball,147,222,163,248
frame07561_png.rf.d2c83898ac3303837a420785b6ead6fc.jpg,640,640,Ball,46,304,61,326
frame07561_png.rf.d2c83898ac3303837a420785b6ead6fc.jpg,640,640,Ball,590,257,604,279
frame07561_png.rf.d2c83898ac3303837a420785b6ead6fc.jpg,640,640,Shoes,21,413,52,434
frame07561_png.rf.d2c83898ac3303837a420785b6ead6fc.jpg,640,640,Shoes,127,303,155,338
frame07561_png.rf.d2c83898ac3303837a420785b6ead6fc.jpg,640,640,Shoes,443,276,456,304
frame07561_png.rf.d2c83898ac3303837a420785b6ead6fc.jpg,640,640,Shoes,464,312,480,336
frame07561_png.rf.d2c83898ac3303837a420785b6ead6fc.jpg,640,640,Ring,168,129,190,184
frame08161_png.rf.d18b1dd91e19bc06b8e7df0259efdcd9.jpg,640,640,Line,40,237,618,591
frame08161_png.rf.d18b1dd91e19bc06b8e7df0259efdcd9.jpg,640,640,Ball,396,274,415,306
frame08161_png.rf.d18b1dd91e19bc06b8e7df0259efdcd9.jpg,640,640,Ball,508,293,530,324
frame08161_png.rf.d18b1dd91e19bc06b8e7df0259efdcd9.jpg,640,640,Ball,126,168,141,193
frame08161_png.rf.d18b1dd91e19bc06b8e7df0259efdcd9.jpg,640,640,Shoes,507,393,545,424
frame08161_png.rf.d18b1dd91e19bc06b8e7df0259efdcd9.jpg,640,640,Shoes,319,414,340,446
frame08161_png.rf.d18b1dd91e19bc06b8e7df0259efdcd9.jpg,640,640,Shoes,116,250,134,275
frame08161_png.rf.d18b1dd91e19bc06b8e7df0259efdcd9.jpg,640,640,Ring,388,107,415,160
frame05641_png.rf.d04fb93ad9280ae3227de918af42f3ac.jpg,640,640,Ring,214,136,237,186
frame05641_png.rf.d04fb93ad9280ae3227de918af42f3ac.jpg,640,640,Ball,206,208,216,233
frame05641_png.rf.d04fb93ad9280ae3227de918af42f3ac.jpg,640,640,Ball,106,302,117,319
frame05641_png.rf.d04fb93ad9280ae3227de918af42f3ac.jpg,640,640,Ball,315,324,327,343
frame05641_png.rf.d04fb93ad9280ae3227de918af42f3ac.jpg,640,640,Ball,608,263,620,287
frame05641_png.rf.d04fb93ad9280ae3227de918af42f3ac.jpg,640,640,Shoes,327,389,345,415
frame05641_png.rf.d04fb93ad9280ae3227de918af42f3ac.jpg,640,640,Shoes,338,353,353,380
frame05641_png.rf.d04fb93ad9280ae3227de918af42f3ac.jpg,640,640,Shoes,191,286,213,308
frame05641_png.rf.d04fb93ad9280ae3227de918af42f3ac.jpg,640,640,Shoes,92,380,119,406
frame05641_png.rf.d04fb93ad9280ae3227de918af42f3ac.jpg,640,640,Line,0,231,526,576
frame01801_png.rf.d1c3f2202ce387947b2d6810ab8d59c5.jpg,640,640,Shoes,214,367,249,406
frame01801_png.rf.d1c3f2202ce387947b2d6810ab8d59c5.jpg,640,640,Shoes,63,491,104,526
frame01801_png.rf.d1c3f2202ce387947b2d6810ab8d59c5.jpg,640,640,Shoes,105,554,155,591
frame01801_png.rf.d1c3f2202ce387947b2d6810ab8d59c5.jpg,640,640,Ball,233,272,248,305
frame01801_png.rf.d1c3f2202ce387947b2d6810ab8d59c5.jpg,640,640,Ball,256,127,270,157
frame01801_png.rf.d1c3f2202ce387947b2d6810ab8d59c5.jpg,640,640,Ball,86,365,102,390
frame01801_png.rf.d1c3f2202ce387947b2d6810ab8d59c5.jpg,640,640,Ring,248,153,275,214
frame01801_png.rf.d1c3f2202ce387947b2d6810ab8d59c5.jpg,640,640,Line,339,306,640,416
frame09661_png.rf.d64038202bd24bf636046d7357d36237.jpg,640,640,Line,105,281,447,632
frame09661_png.rf.d64038202bd24bf636046d7357d36237.jpg,640,640,Shoes,519,343,548,373
frame09661_png.rf.d64038202bd24bf636046d7357d36237.jpg,640,640,Shoes,478,387,505,423
frame09661_png.rf.d64038202bd24bf636046d7357d36237.jpg,640,640,Shoes,628,452,640,486
frame09661_png.rf.d64038202bd24bf636046d7357d36237.jpg,640,640,Ball,483,145,503,170
frame09661_png.rf.d64038202bd24bf636046d7357d36237.jpg,640,640,Ball,510,242,524,272
frame09661_png.rf.d64038202bd24bf636046d7357d36237.jpg,640,640,Ring,467,135,498,198
frame09661_png.rf.d64038202bd24bf636046d7357d36237.jpg,640,640,Ball,633,329,640,360
frame06181_png.rf.d685932c992ad4d4dbd291405205f9c1.jpg,640,640,Line,235,265,564,640
frame06181_png.rf.d685932c992ad4d4dbd291405205f9c1.jpg,640,640,Ball,20,336,33,372
frame06181_png.rf.d685932c992ad4d4dbd291405205f9c1.jpg,640,640,Ball,147,242,163,266
frame06181_png.rf.d685932c992ad4d4dbd291405205f9c1.jpg,640,640,Ball,136,273,153,301
frame06181_png.rf.d685932c992ad4d4dbd291405205f9c1.jpg,640,640,Ring,154,139,182,199
frame06181_png.rf.d685932c992ad4d4dbd291405205f9c1.jpg,640,640,Shoes,128,328,147,364
frame06181_png.rf.d685932c992ad4d4dbd291405205f9c1.jpg,640,640,Shoes,155,396,175,430
frame06181_png.rf.d685932c992ad4d4dbd291405205f9c1.jpg,640,640,Shoes,2,454,30,499
frame10021_png.rf.d6d37e66a2ff0941612ecdaac627c823.jpg,640,640,Line,0,276,540,632
frame10021_png.rf.d6d37e66a2ff0941612ecdaac627c823.jpg,640,640,Shoes,192,333,225,367
frame10021_png.rf.d6d37e66a2ff0941612ecdaac627c823.jpg,640,640,Shoes,124,335,150,361
frame10021_png.rf.d6d37e66a2ff0941612ecdaac627c823.jpg,640,640,Shoes,14,443,46,470
frame10021_png.rf.d6d37e66a2ff0941612ecdaac627c823.jpg,640,640,Ball,139,249,154,274
frame10021_png.rf.d6d37e66a2ff0941612ecdaac627c823.jpg,640,640,Ball,213,126,228,148
frame10021_png.rf.d6d37e66a2ff0941612ecdaac627c823.jpg,640,640,Ball,32,334,50,365
frame10021_png.rf.d6d37e66a2ff0941612ecdaac627c823.jpg,640,640,Ring,165,145,190,204
frame10261_png.rf.da1f8434f4bfc454b7ae1b7634df3298.jpg,640,640,Ball,219,178,232,199
frame10261_png.rf.da1f8434f4bfc454b7ae1b7634df3298.jpg,640,640,Ball,126,249,137,280
frame10261_png.rf.da1f8434f4bfc454b7ae1b7634df3298.jpg,640,640,Ball,426,149,442,174
frame10261_png.rf.da1f8434f4bfc454b7ae1b7634df3298.jpg,640,640,Ring,238,90,260,143
frame10261_png.rf.da1f8434f4bfc454b7ae1b7634df3298.jpg,640,640,Shoes,110,347,139,377
frame10261_png.rf.da1f8434f4bfc454b7ae1b7634df3298.jpg,640,640,Shoes,205,258,230,281
frame10261_png.rf.da1f8434f4bfc454b7ae1b7634df3298.jpg,640,640,Shoes,435,418,455,459
frame10261_png.rf.da1f8434f4bfc454b7ae1b7634df3298.jpg,640,640,Line,30,208,571,522
frame07141_png.rf.d72f2be0e037aa840ff0f5b3221b5a7e.jpg,640,640,Ring,393,241,421,306
frame07141_png.rf.d72f2be0e037aa840ff0f5b3221b5a7e.jpg,640,640,Ball,542,428,558,467
frame07141_png.rf.d72f2be0e037aa840ff0f5b3221b5a7e.jpg,640,640,Ball,428,344,442,375
frame07141_png.rf.d72f2be0e037aa840ff0f5b3221b5a7e.jpg,640,640,Ball,219,126,242,156
frame07141_png.rf.d72f2be0e037aa840ff0f5b3221b5a7e.jpg,640,640,Shoes,434,447,461,476
frame07141_png.rf.d72f2be0e037aa840ff0f5b3221b5a7e.jpg,640,640,Shoes,550,552,586,586
frame07141_png.rf.d72f2be0e037aa840ff0f5b3221b5a7e.jpg,640,640,Line,124,391,362,460
frame07141_png.rf.d72f2be0e037aa840ff0f5b3221b5a7e.jpg,640,640,Line,26,451,110,639
